movie,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
Anastasia (1997),-0.086164586,-0.12377757,0.015700113,0.2775058,-0.056233354,-0.008933465,0.08865063,0.097317025,-0.013087307,-0.014860674,-0.32228702,0.12370202,-0.08035517,-0.17494105,0.05567551,0.014866387,0.06500259,-0.03628943,-0.2607094,-0.0062773223,-0.1969222,-0.121060945,0.26890618,0.15288281,-0.24672584,0.08497791,-0.02250643,0.110055916,0.16319619,0.1541947,-0.087323524,-0.074280575,0.2775557,-0.0040664882,0.03711529,0.007421627,-0.12867755,0.22502322,-0.101909176,0.05525763
"Mirror Has Two Faces, The (1996)",0.16437782,-0.14016968,0.0012812075,0.058969505,-0.18792644,0.07942259,0.1965912,0.012205057,0.112004854,-0.22741716,-0.124279514,-0.17470063,-0.2842441,-0.20908575,0.09364101,-0.21114357,-0.1047987,0.21975678,-0.10131062,0.043553315,-0.24391791,-0.22767548,0.18727633,0.28026688,-0.41766977,0.10731025,-0.06484262,0.079625085,-0.013493869,0.1398296,-0.16910899,-0.08055894,0.23454536,0.19935006,0.18414222,0.04566476,-0.14864108,0.020229062,-0.22949216,0.114843264
Cyrano de Bergerac (1990),-0.166772,0.21537435,-0.11397466,0.28927937,-0.00097364536,0.13984944,-0.16213271,-0.31790644,-0.17207578,0.15321599,0.008182545,0.07318945,-0.36808506,0.07949116,0.04295396,0.11434528,-0.09353819,0.12302617,-0.12680879,-0.23502943,-0.052464627,0.04773609,-0.2791157,-0.22539803,0.0938243,0.012231576,-0.10584876,0.18935797,0.011183461,0.21475968,0.17719324,0.044235732,0.0431265,0.0797624,0.22400735,-0.24763274,-0.32725805,0.19102104,-0.17668857,0.1620944
Rebecca (1940),-0.089713134,0.24055435,-0.043072216,0.07565148,-0.0059840046,0.15454242,-0.118167356,-0.2159717,-0.111078374,0.14535348,-0.065481074,-0.06492078,-0.050539065,0.07597697,0.0938408,0.16458914,-0.099194355,0.24186136,0.14868203,-0.27897343,-0.32568532,-0.10289224,-0.15821223,-0.19883937,-0.2994182,0.14973369,-0.046969227,0.22941089,0.16401671,0.10952054,0.24454537,0.11822197,0.34425125,0.092831366,0.035713162,-0.23358428,0.114415914,0.17993891,-0.06763229,0.20393217
All About Eve (1950),-0.26031697,0.18614805,-0.12827343,0.16993701,-0.081697956,0.17487663,-0.24028279,-0.20151992,-0.08584928,0.1499283,0.06853093,-0.0507372,-0.23346455,-0.08638945,0.20810959,0.17726965,0.040945318,0.20641547,0.144873,-0.24114405,-0.28750575,0.04141644,-0.18661124,-0.1678501,-0.16164581,0.08464899,-0.2329692,-0.08976229,0.4541435,0.10697836,0.2546741,0.11876512,0.1262997,0.35215893,0.19810301,-0.20251831,0.03220428,0.19235979,-0.23353602,0.10068592
"Grand Day Out, A (1992)",0.025664227,0.12996924,-0.07165679,0.14477374,0.03505174,0.01432274,-0.16349192,-0.3185438,-0.1349682,0.23358144,0.057370413,0.10616118,-0.21154183,0.11642583,0.089296475,0.280975,-0.10558494,0.04049406,-0.09797692,0.002730197,-0.1912109,-0.16185322,-0.095993236,-0.017851664,-0.06406498,0.027431149,-0.1093511,0.05349832,0.09152349,0.13779083,0.14272118,0.11638346,-0.06456228,0.095728956,0.36153775,-0.24473596,-0.38139594,0.2591066,-0.045230597,-0.02394778
Shallow Grave (1994),-0.08587289,0.06677656,0.04691656,0.11143041,0.23037751,-0.046339523,-0.22824758,-0.19564025,-0.15753026,0.02312556,0.04533548,0.08046829,-0.0019770698,0.36547703,0.11124664,0.23056059,0.05465445,0.179256,-0.2096824,-0.10406903,-0.0899508,-0.23168184,-0.12165095,-0.22735117,-0.0045317756,0.17309402,-0.20584714,0.31653026,0.09714584,0.030995702,0.09530602,0.01633277,0.16146329,0.16392642,0.13536887,-0.24254815,-0.2334932,0.22844234,0.1191813,0.1838003
Diva (1981),-0.26907286,0.07413426,-0.19300911,0.17811882,0.3005523,0.17530008,-0.13637224,-0.106641166,-0.2798837,0.16020809,0.17017731,-0.010368082,-0.1634714,0.033296216,0.055612646,0.23780048,-0.076368496,0.05141751,-0.008063517,0.03143713,-0.07297414,0.0009954177,-0.07269033,-0.021504452,0.18295519,0.022283645,-0.060949374,0.3216303,0.16994287,0.14397329,0.16702525,0.16736291,0.093762696,0.35987502,0.16251066,-0.014040951,-0.24355991,0.27843377,-0.016177729,0.26605833
In the Company of Men (1997),-0.110029325,0.22500506,-0.08647381,0.08856113,-0.036020245,0.18810539,-0.2537058,-0.087929405,-0.26907203,0.10820331,0.2040114,0.039015017,-0.0174076,0.1281377,0.052601933,0.22842787,0.027967753,0.09122929,0.14426981,-0.13543463,-0.10683316,0.022841075,-0.29204136,-0.19812956,0.22206824,0.022315891,-0.2920975,0.08135174,0.14024656,0.07484575,0.21912603,0.12239005,0.023127312,0.10214951,0.32884642,-0.17591543,0.08494868,0.13811417,0.12936756,0.04597705
Delicatessen (1991),0.0021827735,0.20790485,-0.03502035,0.057394758,0.38662538,-0.15616153,-0.370373,-0.31415957,-0.06665718,0.14544712,0.12018154,0.21935849,-0.10674938,0.34202152,0.10346806,0.13436612,-0.13772596,0.016557101,-0.17841625,-0.07542306,-0.1668397,0.22962335,-0.31159666,-0.35484713,-0.08064956,0.16795768,-0.19088918,0.06236036,0.16819653,0.09057377,0.18420035,0.23016644,0.07664021,0.14191246,0.19248207,-0.15974763,-0.20597866,0.11337437,0.20003112,-0.025575994
Candyman (1992),-0.22137482,-0.21728398,-0.03812481,0.11825586,0.099073984,0.027005177,0.013582629,0.15636073,-0.045465924,0.018391374,-0.059975352,0.13800314,-0.06243709,0.027375342,-0.072929084,-0.036546372,0.14854228,-0.09472473,-0.112705834,0.04449872,-0.08800851,-0.083818235,0.26515642,-0.008078679,-0.10931522,0.02551132,0.10214013,-0.18992141,0.052067906,-0.035470754,0.19357125,-0.04151117,0.11547875,0.07442676,0.090433046,0.102544695,-0.08914926,0.12671925,-0.15124574,0.18474238
Supercop (1992),-0.10517517,0.057478793,0.019635499,-0.12009986,0.1721976,-0.06618031,-0.11195808,-0.16348062,0.0019138728,0.07205713,0.011731135,0.055343576,0.1501531,0.31574878,0.07717578,0.1598199,0.03215195,0.062011898,-0.28978744,-0.023420356,0.010332608,-0.05244138,-0.0920564,-0.17930709,-0.18026727,0.038947657,-0.021550583,0.111049645,0.12218495,0.015476051,-0.06600716,-0.042878713,-0.04850504,-0.12482803,0.09060647,-0.030993372,-0.12275745,0.025850704,0.0033444914,-0.0100278435
"Age of Innocence, The (1993)",-0.16367377,-0.017338714,-0.16506511,0.26151288,-0.15136091,0.15554239,-0.027427675,-0.049470693,-0.20095362,-0.08265118,0.042263426,0.003300489,-0.2424926,-0.05074688,0.008328085,0.036549095,0.115873635,0.2754603,-0.09073982,0.060180813,-0.11608885,-0.08238365,0.020600788,0.012320951,0.14539365,0.36527282,-0.045470115,0.13516214,0.20132445,0.08138319,0.13825975,-0.07100631,0.3025836,0.033416025,0.10636984,-0.028537765,-0.0011045636,0.21946889,0.005397695,0.02513193
Kids in the Hall: Brain Candy (1996),-0.07379241,-0.050726462,-0.04371137,-0.05102258,0.12236444,0.08056176,-0.012809866,-0.10433788,-0.1539411,0.10268893,-0.033384286,0.17253195,0.013133185,0.0026393186,-0.0040380163,-0.01982803,0.011912369,0.07734118,0.03903893,-0.17460486,-0.2227712,-0.051426616,-0.26977497,-0.22954097,-0.04671777,0.13801415,-0.006445991,0.105050035,0.10781819,0.18880822,0.09479364,0.15765443,0.05318558,0.06278219,-0.025184963,-0.12681906,-0.04563264,0.06545842,-0.21935305,-0.026539724
Deconstructing Harry (1997),-0.09605952,0.09009961,-0.18874352,0.20426972,-0.17134838,0.050508644,-0.2066544,-0.20386507,-0.0014967832,0.10068074,-0.13579473,-0.10495723,0.029257065,-0.035562962,0.067296445,0.20729002,-0.11502776,0.24397463,-0.034013618,-0.112223096,-0.059245348,0.15961777,-0.052354567,-0.045595586,0.095428735,0.1422698,0.026816448,0.023480384,-0.013948382,-0.025074543,0.06492021,0.13100964,-0.051120542,0.10948336,0.121468656,-0.15623362,-0.19618253,0.16836567,-0.2743628,-0.045318075
Sunset Blvd. (1950),-0.44612983,0.2755124,-0.1852165,0.22907656,0.1980812,0.07539889,-0.2141461,-0.22040343,-0.17519143,0.15657221,0.32972413,-0.08479339,-0.35159957,0.087554336,0.07436069,0.040265203,-0.061430994,-0.00914677,0.14856471,-0.20012449,-0.24871622,0.057613324,-0.25535652,-0.23776248,-0.05494989,0.01252303,-0.120356426,0.04012673,0.15061241,0.17487858,0.35308087,0.020679498,0.5913777,0.15137018,-0.029694092,-0.24330506,0.15609185,0.13433024,0.04031532,0.28661844
"Lawnmower Man, The (1992)",0.24352576,-0.05616312,-0.12530471,0.0019978383,0.1364706,0.098100424,0.17913207,0.024795406,0.013822652,-0.047241323,-0.15727477,-0.02587186,0.013981173,0.041112095,0.006500987,0.05755942,-0.027495898,-0.048954926,-0.02921997,0.30457503,0.090318754,-0.14036617,0.07235122,0.106851734,0.11872673,-0.09226758,0.12037766,-0.05758035,-0.07219326,-0.047098834,-0.22327177,0.0658366,0.02919126,-0.24819529,0.011602993,-0.0046503833,0.12652045,-0.18013445,-0.19254838,-0.072730854
Jean de Florette (1986),-0.18926166,0.19249347,-0.15112725,0.24599408,0.17154817,0.097150505,-0.13476622,-0.2959909,-0.06949997,0.08567771,-0.053643297,-0.17489563,-0.30433458,0.12477752,0.03433299,0.28214556,-0.27476957,0.07302864,-0.03142982,-0.18268688,-0.108599044,-0.11394801,-0.15975118,-0.19625214,0.024722982,-0.0014055365,-0.117274694,0.4016802,0.0038276494,0.27726963,0.26055166,0.02737883,0.13758114,0.16830862,0.09240547,-0.32643476,-0.1699884,0.19583265,-0.10092029,0.2900122
Stealing Beauty (1996),-0.1208725,-0.02930637,-0.011797946,0.09351085,0.18146834,-0.28278357,-0.19787157,-0.0007587026,-0.08124267,-0.08977411,0.015782062,0.004584013,0.042014074,0.121321015,-0.1661846,-0.266441,0.00369467,0.25253808,-0.084174916,0.008879935,-0.23844619,0.12547304,0.0455609,0.01513397,-0.12467884,0.11372354,-0.029393911,0.07321375,0.07485794,-0.0058461106,0.23277389,-0.12507163,0.16678908,0.2669573,-0.08534792,-0.05055086,0.0665026,0.08908315,-0.10524364,-0.16951127
Eve's Bayou (1997),-0.2421137,-0.00518465,-0.30721703,0.14161034,0.026259344,0.19274074,-0.09941847,-0.1552197,-0.19712417,0.15051253,-0.15634947,-0.11882931,-0.10331417,0.15575571,0.12872499,0.11657763,-0.14919499,-0.16925116,-0.14599058,-0.12067922,0.13449599,0.15827017,-0.043648098,0.10459635,0.17549326,0.23294477,-0.13636462,0.089899644,0.26370963,0.22675249,0.20338069,0.086634584,-0.06804731,0.18069091,0.15292813,-0.13807383,-0.15858455,0.25676817,-0.12060918,0.2525794
Old Yeller (1957),0.12508503,0.090052985,-0.26256937,0.24870312,-0.13120805,0.37812492,0.050627265,-0.07125434,-0.205207,-0.038705874,-0.0893709,-0.13069652,-0.22606505,-0.13850372,0.046291675,-0.08819692,-0.07973595,0.20450693,0.20997714,-0.2286388,-0.31745207,-0.20758143,0.02476783,0.0010708377,-0.0028304963,-0.0060800174,-0.10259708,-0.10356917,-0.06138785,0.13376652,0.24712282,0.04307646,0.17446846,0.30866987,0.17676991,-0.07445513,0.0042191795,0.0020926504,-0.08489653,0.095284395
U Turn (1997),-0.12023098,0.023224039,-0.17826822,0.24493709,0.28514925,-0.0012212365,-0.22518885,-0.08322237,-0.17324056,0.0897594,0.06533465,-0.1432288,-0.024845794,0.14850691,0.24143302,0.0044579795,-0.27489194,0.037338868,0.038054854,0.42324826,0.1470096,-0.024167536,-0.0005396988,-0.13528702,0.029744333,-0.13976596,-0.08204246,0.052571956,0.13157912,0.046495974,0.1797093,0.024540208,0.09095846,0.12210794,-0.04017041,0.09073959,0.06167767,0.08323418,-0.019276073,0.128879
Three Colors: Blue (1993),-0.24466364,0.041105855,-0.18634392,0.22728993,0.50754625,-0.02081393,-0.36995247,-0.16121297,-0.26008764,-0.029834023,0.43477097,0.11395122,-0.18788685,0.22387712,-0.11812133,0.19003929,-0.14583814,0.2080586,0.00898331,0.18958628,-0.24079983,-0.046161994,-0.19700935,-0.37486315,-0.121612236,0.10244002,-0.24292856,0.2683933,0.064358346,0.12098556,0.16945265,-0.07798835,0.13912705,0.21324389,0.31928453,-0.151334,-0.05841326,0.23778759,-0.13687876,0.10087276
Night of the Living Dead (1968),-0.14657149,0.19960235,-0.1805693,-0.004350532,0.394933,-0.009717021,-0.24445994,0.061206225,-0.12121427,0.09535185,0.13642555,-0.08096888,-0.16021124,0.110822685,0.0151712615,-0.038344778,0.1086112,-0.23115322,0.07870923,-0.11202313,-0.10021173,0.06812705,-0.05530997,-0.2464769,0.017426567,-0.06481468,-0.10712809,-0.022715922,0.03160106,0.06628579,0.268187,0.048343655,0.11555751,0.20948496,-0.035330176,-0.00087637885,0.10756715,0.06679753,0.028847994,0.11822356
Extreme Measures (1996),0.018212173,0.042288378,-0.16427684,0.022352848,-0.021008447,0.024648786,0.123259045,-0.012336357,-0.06570815,0.15976658,-0.12101389,0.02101792,0.1256931,-0.09001762,0.052018613,0.058577627,-0.20060499,-0.20579906,-0.1571324,0.12008925,0.16328466,0.16798154,0.09058821,0.14735153,-0.059164368,0.081370875,0.007597142,0.1749036,-0.046715114,-0.09786131,-0.09564416,0.023998754,0.050924882,-0.2763966,0.11003737,-0.12523422,-0.029682996,-0.007233103,-0.095044486,0.14223641
Rudy (1993),0.14317103,0.23976833,-0.0937847,0.09416422,-0.1056406,0.06960786,0.21428065,0.08007995,0.07499906,0.12742274,-0.1723039,-0.21358286,-0.03856761,-0.21113724,0.049180828,-0.039392374,-0.19126213,0.084777996,0.021459637,0.0026453855,-0.12055914,-0.057131134,0.07009881,0.18124445,-0.036025036,-0.050075043,0.0077383337,0.08207414,0.20204486,0.026869217,0.055485044,0.053619366,-0.0814159,0.08463543,0.019268356,-0.15488636,-0.09803104,0.16939895,-0.22629568,-0.0034010322
Sabrina (1954),0.0067627407,0.11321853,0.0031785006,0.14046918,-0.17980845,0.24381857,0.055981178,-0.09922098,-0.086694784,0.20357104,0.059018068,0.012983021,-0.2918497,-0.0773674,0.17745516,0.036549497,-0.25378615,0.057478547,-0.0686632,-0.24794646,-0.22107497,-0.19519371,-0.084550396,0.030527059,-0.03303436,0.05889685,-0.08370055,0.10474748,0.25483558,0.30550438,0.050273348,0.36023492,-0.08512423,0.026582057,0.20267749,-0.12836587,-0.21782269,0.14804807,-0.00817604,0.15598513
Dazed and Confused (1993),-0.15001974,0.16930376,-0.19557601,0.22642294,0.10317659,0.09171001,0.009173612,-0.076918736,-0.23446524,0.06683236,-0.07784078,-0.16712505,-0.23335075,-0.055682957,0.0847599,0.06955688,-0.06663367,0.18235697,-0.09289405,0.035505395,0.005190922,-0.1155065,-0.05218048,-0.054338202,0.13140526,0.17757922,-0.13804623,-0.12037157,0.06255445,0.060952652,0.03615168,0.3339073,0.2959362,0.009950388,0.099906385,-0.057734888,-0.10810921,0.111549065,0.16396613,-0.050192334
"Fan, The (1996)",-0.009179148,-0.38217914,0.11324938,-0.034417454,-0.1039801,0.005628197,0.13425118,-0.027061598,0.028305814,0.003598729,-0.028051496,0.08603589,0.05737835,0.22727348,0.040967457,0.12344069,-0.049313836,-0.032499805,-0.15103291,0.30035725,-0.14579467,-0.17766415,0.27946588,0.14414543,0.0067420555,-0.062459026,-0.032030843,-0.033654258,0.11999159,-0.05503842,-0.19726771,-0.3775416,0.100509465,0.040989533,-0.17920694,-0.048078887,0.02157031,0.11754101,-0.08456357,-0.03900737
Star Trek V: The Final Frontier (1989),0.0351554,-0.077602886,-0.064081945,-0.130751,-0.08295051,0.0884543,0.18694198,0.3326956,0.017605621,-0.17946632,0.08842066,-0.07988951,-0.18895818,-0.13004068,-0.19767228,-0.16386704,-0.02342341,0.019201718,0.31990722,-0.053610716,-0.15336089,0.07181792,0.20826155,0.18528524,0.120838076,0.11662271,0.0890066,-0.024411542,-0.16144715,-0.040162567,0.016771391,-0.19055593,-0.3963548,0.16847773,0.013049122,0.07684476,0.10640879,0.011203635,0.009773585,-0.008371839
Local Hero (1983),-0.12825568,-0.0032566027,-0.2539001,0.10716803,0.22657475,0.15816884,-0.13049756,-0.1061385,-0.27288908,0.07216763,0.23740341,0.06936381,-0.3052686,0.33659354,-0.096734524,0.06800027,-0.17370963,0.19710264,0.13724768,-0.10763731,-0.21337502,0.057041574,-0.017529396,-0.12874421,0.038640156,0.24835455,-0.11298948,0.28067276,0.0851068,0.06811485,0.11537096,0.08254911,0.20007558,0.27036572,0.20726405,-0.16094641,-0.14734174,0.18769243,-0.09941561,0.20903032
Immortal Beloved (1994),0.015308788,0.02108229,-0.061844055,0.16691971,-0.09746337,0.076426566,-0.05569742,-0.088234335,-0.08024604,-0.14606592,-0.026611863,0.02142944,0.13180448,0.10025999,0.1615511,0.22178496,-0.005382782,0.2707372,-0.10291372,-0.048720803,-0.17689702,-0.35785317,0.17982163,0.07021361,0.07504499,0.124661215,-0.19020441,-0.013265017,0.20630157,0.15167527,0.09511695,-0.027838249,0.113894366,0.07102203,-0.032199964,-0.12388406,-0.07581868,0.09120419,0.018342057,0.12658118
Jane Eyre (1996),-0.032990526,-0.020561581,-0.12251644,0.348673,-0.11746684,0.016775956,-0.20703264,-0.1761248,-0.39791322,-0.1384311,0.007723162,0.22697741,0.19410744,-0.13062525,-0.022449594,-0.014014767,0.13483039,0.10137191,-0.065484546,-0.21506791,-0.25181216,-0.060419824,-0.06783948,-0.0054799924,-0.015833905,0.14477037,-0.0017437333,0.16004927,0.15076058,-0.14946496,0.36684138,-0.05292396,0.29529274,0.4151749,0.11574844,-0.14744878,0.032031965,0.0941483,-0.31413057,0.058693744
"Apartment, The (1960)",-0.21086718,0.13547496,-0.1973193,0.2373901,0.17753728,0.22222252,-0.26340827,-0.17454872,-0.09462561,0.03507728,0.2320341,-0.011933712,-0.33297095,0.23445034,0.19044471,0.072453626,-0.21435979,0.27517924,0.16536498,-0.09939106,0.08495252,-0.13380232,-0.20833693,-0.19624102,0.015583045,0.024065655,-0.21032935,-0.07868058,0.16497615,0.1976378,0.28301853,0.06784978,0.13791628,0.047907285,0.17004323,-0.25599423,-0.17889345,0.12081271,0.232294,0.15338251
"Walk in the Clouds, A (1995)",0.062725484,-0.0143272765,0.101652496,0.09641268,-0.2096576,0.1313078,0.15070082,0.020151692,-0.012383142,-0.10151983,-0.27077228,0.017557463,-0.09710389,-0.1321251,-0.08347266,0.020510059,-0.12783717,0.09202618,-0.11015923,-0.18897432,-0.10660101,-0.20549686,0.11047246,0.17277981,-0.16230994,-0.012722635,0.1073718,0.03412843,0.06366882,-0.071521044,0.016530726,-0.09126875,0.15770681,0.04679712,0.013802906,-0.23171799,-0.053985383,-0.028243106,-0.18805881,0.0009401347
Batman & Robin (1997),0.16323051,-0.10287743,0.3111245,-0.069762774,-0.22555107,-0.07045182,0.36243638,0.15749902,0.13030194,-0.10837969,-0.25475416,-0.11899338,-0.1416953,-0.11081345,-0.13730569,-0.032592285,-0.06745381,0.092590384,0.07714834,0.15446934,0.13731995,0.011608069,0.05931655,0.19883397,-0.06891395,-0.15727362,0.2454501,-0.033326164,-0.100138605,-0.092288084,-0.20359282,0.013364711,-0.4262557,-0.29586747,0.07516632,0.04357777,-0.022291284,-0.15171413,-0.24167128,-0.06622294
Forget Paris (1995),0.05748671,0.1159162,0.13486722,-0.08390279,-0.11239467,0.14145768,0.22227362,0.07172422,0.13569745,-0.0008088307,-0.26023254,-0.16911729,0.12891866,0.09782546,0.04132322,-0.32407483,-0.06429348,-0.07139536,0.058974247,-0.35970405,-0.078348,-0.030242255,-0.10725015,0.224519,-0.119805306,0.029932434,-0.028158313,0.0049670516,0.07933354,0.09116279,-0.0493421,0.0687387,-0.055783276,0.0071152877,-0.12545109,-0.086887576,0.0055678496,-0.03492893,-0.27865857,0.17072695
My Favorite Year (1982),-0.068347804,0.063586324,-0.13756552,0.10004492,0.19084544,0.20338117,-0.20590393,-0.06283928,-0.18302573,0.039384913,0.15029387,-0.045761038,-0.2513804,0.111411355,0.04367004,0.1581979,-0.018824488,0.03999471,0.09753538,-0.10083315,-0.076637,0.055769734,-0.089076854,-0.14032955,0.0011677345,0.06698464,-0.14800681,-0.06975438,0.078432225,0.19859542,0.18671049,0.042198796,-0.07937014,0.1060196,0.23203765,-0.06339454,-0.02851088,0.095412,0.090909205,0.1827728
Cat on a Hot Tin Roof (1958),-0.11583545,0.17735066,-0.15859176,0.23404054,-0.009296415,0.08690489,-0.18128361,-0.24358724,-0.19108857,0.11785084,-0.06255103,-0.019102026,-0.13953374,0.14285767,0.1538757,0.22172596,-0.10283533,-0.049939312,-0.0048159794,-0.16420943,-0.07611088,0.10040731,-0.14353447,-0.16260314,-0.23188458,0.12724963,-0.1699107,0.038579877,0.20777814,0.11650216,0.22400357,0.1948171,0.05701727,0.2177957,0.14031486,-0.17667754,-0.15584354,0.14114705,0.09988664,0.03941662
Homeward Bound: The Incredible Journey (1993),0.008075832,-0.105360754,0.040882945,-0.011252864,-0.23136316,0.04563198,0.25381368,0.11008016,0.12344535,0.027922524,-0.2748746,-0.096087396,0.07912867,-0.1357795,0.12084597,-0.1421275,-0.009382414,-0.16479358,-0.020647725,-0.07158431,-0.13354233,-0.18042023,0.23703662,0.09809875,0.0023834305,-0.16064984,-0.0013938325,-0.20832807,-0.099957466,0.12217424,-0.12571216,0.059220377,0.1501969,0.12369473,-0.0037619115,0.09634292,-0.14463966,-0.055601608,-0.12369218,0.022678846
"Fox and the Hound, The (1981)",0.13331777,-0.073833294,0.032913174,0.108398326,-0.09413044,0.025127167,0.1643553,-0.086376175,-0.0904638,-0.01445645,-0.20842403,-0.020538528,0.05272231,-0.0488363,0.2289728,-0.056045663,-0.06783201,0.10421784,-0.08355592,-0.0672452,-0.19105497,-0.17067401,0.14218505,0.059748616,-0.120785415,0.15872294,0.019012434,0.18511026,-0.033606317,0.063151956,-0.054627266,0.16155411,0.50608456,-0.030919725,-0.057286937,0.09422395,-0.08804657,-0.08557529,-0.07642725,0.15641582
Father of the Bride (1950),-0.019588636,0.23785488,-0.030917592,0.07381515,-0.07382912,0.07184227,0.106482334,-0.13357776,-0.066520505,0.14966133,-0.14161256,0.00085878617,-0.20528902,0.023891529,0.048385795,-0.086573936,-0.10916166,0.2324658,0.061011974,0.03985362,-0.12117112,0.13005614,0.07260082,-0.021436796,-0.029782487,0.18887322,0.02735042,0.07171036,0.06842932,0.13585968,0.05700392,0.07465711,0.26242235,-0.06560231,0.0007971495,-0.20990057,-0.16769503,0.17278385,0.03423465,0.051059674
